ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
2.3201,-9.5125,-4.4605,0.2874,-9.6111,-1.9274,-0.3496,-1.2015,-3.7709,-0.2,-0.5831,0.3744,0.0,1.2,35.04,33.18,161.04,83.39,-165.17,0.0,1003.4,58.978,45.295723,14.277169,181.3,NaN,,4.17,12.903226,322.33,18 / 18,317040,2021-12-05 19:42:00:867
1.3264,-8.4135,-4.4821,0.1697,-9.5853,-2.0647,1.1568,1.1718,-2.4174,1.1207,0.4828,-0.085,0.0,0.06,32.7,35.88,170.09,73.76,-173.01,0.0,1003.42,55.091,45.29573,14.277156,181.22,NaN,,4.16,12.903226,326.77,18 / 19,317540,2021-12-05 19:42:01:367
0.4286,-15.2827,5.6744,0.4881,-9.6964,-1.3826,-0.4617,-6.6613,1.4281,1.6137,-0.9509,-0.179,0.0,1.8,35.22,31.62,152.99,77.44,-163.34,0.0,1003.41,54.936,45.29573,14.277156,181.22,NaN,,4.16,12.903226,326.77,18 / 19,318041,2021-12-05 19:42:01:868
-0.5267,-11.6649,-1.7502,0.4345,-9.3265,-2.9998,-0.796,-1.6058,2.7532,-0.0436,0.4101,0.0024,0.0,-2.4,31.44,36.06,172.62,72.0,-171.76,0.0,1003.42,56.904,45.295746,14.277143,181.15,NaN,,4.2,12.903226,302.32,19 / 19,318540,2021-12-05 19:42:02:367
0.3137,-5.4589,0.2538,0.4811,-9.5831,-2.0256,-0.1674,4.1241,2.2794,-0.28,-0.5489,-0.2444,0.0,-4.68,35.7,30.78,174.28,77.74,-166.64,0.0,1003.44,54.15,45.295746,14.277143,181.15,NaN,,4.2,12.903226,302.32,19 / 19,319040,2021-12-05 19:42:02:867
-0.6201,-9.3137,-1.3791,0.148,-9.2658,-3.2084,0.7857,2.9904,3.6872,-0.3607,0.6978,0.1007,0.0,-1.62,31.68,35.4,180.97,70.88,-177.36,0.0,1003.4,53.099,45.295753,14.277125,181.08,NaN,,4.21,12.903226,338.21,17 / 18,319540,2021-12-05 19:42:03:367
-1.4725,-6.2706,0.0742,0.6972,-9.5387,-2.1675,-0.192,3.6176,1.6695,-0.0051,-0.3406,-0.281,0.0,-10.08,34.8,30.0,174.1,76.73,-157.32,0.0,1003.53,55.348,45.295753,14.277125,181.08,NaN,,4.21,12.903226,338.21,17 / 18,320040,2021-12-05 19:42:03:867
1.0702,-5.0016,-0.8069,0.0234,-9.3219,-3.0451,1.0468,4.3202,2.2382,-0.5873,-0.0474,-0.179,0.0,-3.66,33.42,33.42,185.87,77.14,-177.52,0.0,1003.41,58.808,45.29576,14.277121,181.0,NaN,,4.21,12.903226,351.72,17 / 19,320540,2021-12-05 19:42:04:367
1.6042,-8.016,-3.2706,0.4297,-9.546,-2.2044,-0.3531,2.3799,-0.2857,0.1366,-0.2527,-0.0489,0.0,-8.1,33.18,33.36,195.69,75.95,-177.95,0.0,1003.41,50.108,45.29576,14.277121,181.0,NaN,,4.21,12.903226,351.72,17 / 19,321040,2021-12-05 19:42:04:867
-1.2522,-10.4678,-7.3552,0.2649,-9.6013,-1.9789,1.0424,0.7808,-4.0284,0.5178,-0.2594,-0.2053,0.0,-2.64,34.5,32.22,177.01,78.25,-172.38,0.0,1003.41,56.129,45.29577,14.277115,180.94,NaN,,4.25,12.903226,332.65,17 / 18,321540,2021-12-05 19:42:05:367
-0.6393,-15.4143,-3.7734,0.2564,-9.402,-2.7761,-0.8957,-6.0124,-0.9972,0.4286,0.1261,0.1466,0.0,-7.2,31.92,34.56,188.56,73.48,-174.72,0.0,1003.41,53.115,45.29577,14.277115,180.94,NaN,,4.25,12.903226,332.65,17 / 18,322040,2021-12-05 19:42:05:867
0.249,-9.4119,-4.7,0.5333,-9.629,-1.78,-0.9404,-5.182,2.9437,-0.324,-0.1647,-0.1253,0.0,-4.8,34.86,30.48,170.57,79.08,-163.32,0.0,1003.4,54.126,45.295776,14.277108,180.87,NaN,,4.28,12.903226,325.52,17 / 18,322541,2021-12-05 19:42:06:368
0.3711,-12.4383,-1.8987,0.3326,-9.3362,-2.9823,-0.5697,-5.1156,1.7109,0.1409,0.7461,-0.0367,0.0,-4.44,30.72,35.04,179.95,70.92,-173.45,0.0,1003.41,56.781,45.295776,14.277108,180.87,NaN,,4.28,12.903226,325.52,17 / 18,323040,2021-12-05 19:42:06:867
0.6441,-9.5388,0.522,0.652,-9.5221,-2.2529,0.222,-2.5427,3.5075,0.3498,-1.1561,-7.0E-4,0.0,-8.1,35.04,30.72,176.25,75.12,-162.96,0.0,1003.41,53.108,45.295788,14.277097,180.8,NaN,,4.39,12.903226,320.66,18 / 19,323540,2021-12-05 19:42:07:367
-0.668,-7.858,-1.7885,0.5026,-9.2263,-3.2853,-1.2496,2.314,1.8009,-0.4413,0.7736,0.061,0.0,-0.9,32.7,32.64,173.66,72.17,-174.17,0.0,1003.42,55.557,45.295788,14.277097,180.8,NaN,,4.39,12.903226,320.66,18 / 19,324040,2021-12-05 19:42:07:867
-0.6704,-5.3751,-2.5355,0.8655,-9.4696,-2.3975,-1.5359,4.0944,-0.138,-0.109,-0.0102,-0.0043,0.0,-4.02,35.64,30.78,161.41,74.93,-160.15,0.0,1003.49,53.606,45.2958,14.27708,180.74,NaN,,4.55,12.903226,314.19,18 / 19,324540,2021-12-05 19:42:08:367
-3.0455,-10.2379,-5.277,0.2859,-9.4886,-2.4607,-3.3314,-0.7493,-2.8163,-0.087,-0.2502,0.1142,0.0,4.32,34.98,32.16,160.35,75.37,-173.37,0.0,1003.41,57.509,45.2958,14.27708,180.74,NaN,,4.55,12.903226,314.19,18 / 19,325040,2021-12-05 19:42:08:867
0.51,-7.9011,-1.3504,0.3116,-9.5424,-2.2396,3.2535,2.6564,-4.7637,0.7994,0.2354,-0.1607,0.0,-0.3,36.06,32.46,168.93,76.67,-172.08,0.0,1003.47,51.357,45.295815,14.277062,180.68,NaN,,4.69,12.903226,322.93,17 / 18,325541,2021-12-05 19:42:09:368
3.9817,-5.3943,-6.9099,0.2846,-9.65,-1.7226,-1.3285,0.3793,-4.299,0.5245,-0.8922,-0.2499,0.0,6.72,39.42,29.34,132.69,83.82,-152.38,0.0,1003.39,55.763,45.295815,14.277062,180.68,NaN,,4.69,12.903226,322.93,17 / 18,326040,2021-12-05 19:42:09:867
-1.3097,-15.7328,-4.2666,0.2049,-9.4151,-2.7357,-1.5146,-6.3177,-1.5309,0.5514,-0.048,0.0329,0.0,8.28,34.26,35.94,154.31,70.59,-175.84,0.0,1003.4,57.148,45.295822,14.277052,180.62,NaN,,4.7,12.903226,329.41,16 / 17,326540,2021-12-05 19:42:10:367
2.1165,-15.3234,0.7422,0.3292,-9.5615,-2.154,1.7874,-5.7619,2.8963,-0.3765,-0.4549,-0.3275,0.0,11.22,38.88,31.56,141.46,75.59,-171.74,0.0,1003.39,51.623,45.295822,14.277052,180.62,NaN,,4.7,12.903226,329.41,16 / 17,327040,2021-12-05 19:42:10:867
0.407,-9.4646,-3.3017,0.2914,-9.1951,-3.3962,-1.0935,0.3411,1.8783,-0.2012,0.3368,-0.1644,0.0,16.62,35.46,33.72,132.58,69.66,-175.1,0.0,1003.4,52.393,45.295834,14.277049,180.56,NaN,,4.69,12.903226,334.57,17 / 19,327540,2021-12-05 19:42:11:367
1.3743,-5.5523,-0.7686,0.5234,-9.4957,-2.3933,1.3441,3.0694,1.3494,0.128,-0.9051,-0.2456,0.0,16.14,40.2,29.16,122.92,75.53,-167.66,0.0,1003.52,54.542,45.295834,14.277049,180.56,NaN,,4.69,12.903226,334.57,17 / 19,328040,2021-12-05 19:42:11:867
0.1796,-6.0958,-1.1038,-0.048,-9.3542,-2.944,0.0648,2.6717,2.6327,-0.3814,-1.0938,-0.4472,0.0,23.94,39.66,25.08,117.36,72.53,179.07,0.0,1003.4,60.097,45.295845,14.277042,180.51,NaN,,4.81,12.903226,323.09,17 / 20,328540,2021-12-05 19:42:12:367
-0.0862,-7.4606,-1.2857,0.5763,-9.4484,-2.5622,-1.9674,2.9408,-0.3061,0.1482,-0.3095,-0.1357,0.0,24.78,40.32,21.24,102.04,74.72,-171.51,0.0,1003.49,52.595,45.295845,14.277042,180.51,NaN,,4.81,12.903226,323.09,17 / 20,329040,2021-12-05 19:42:12:867
-1.0726,-10.4319,-5.7894,0.0614,-9.5353,-2.2898,-1.134,-0.8965,-3.4995,-0.3949,-0.4213,0.1521,0.0,29.46,40.14,13.8,103.11,82.47,-176.65,0.0,1003.4,54.538,45.295864,14.27701,180.45,NaN,,5.01,19.35484,304.92,16 / 18,329540,2021-12-05 19:42:13:367
0.4405,-13.0057,-5.5906,0.2118,-9.4971,-2.4353,1.0524,0.8585,-3.6581,0.8519,0.1615,-0.3317,0.0,26.22,40.5,19.14,98.68,72.2,-176.76,0.0,1003.39,52.161,45.295864,14.27701,180.45,NaN,,5.01,19.35484,304.92,16 / 18,330040,2021-12-05 19:42:13:867
-1.0918,-7.1469,-4.3672,0.6501,-9.5576,-2.0975,0.9301,-5.8759,1.1805,1.3656,-0.7218,-0.0098,0.0,22.68,43.02,13.14,80.84,77.06,-162.78,0.0,1003.35,50.331,45.295868,14.276973,180.4,NaN,,5.12,25.806452,292.83,16 / 17,330540,2021-12-05 19:42:14:367
-0.8524,-11.5596,-2.0878,0.2177,-9.0939,-3.6637,-0.8019,-0.8974,1.9685,-0.2049,0.2299,-0.1613,0.0,22.86,40.56,17.34,87.92,68.02,-176.6,0.0,1003.39,58.258,45.295868,14.276973,180.4,NaN,,5.12,25.806452,292.83,16 / 17,331040,2021-12-05 19:42:14:867
1.1588,-7.7934,-1.0319,0.5276,-9.4031,-2.7338,1.1939,3.0942,1.4098,0.1189,-0.6259,-0.267,0.0,21.06,43.92,10.92,75.31,73.51,-169.08,0.0,1003.41,53.186,45.295876,14.276954,180.34,NaN,,5.06,25.806452,269.04,17 / 19,331540,2021-12-05 19:42:15:367
0.1221,-8.2339,0.0694,0.2122,-9.2149,-3.3483,-0.399,0.3824,3.0466,-0.2305,1.0069,0.2864,0.0,22.92,40.62,11.7,81.52,71.0,-176.0,0.0,1003.35,55.127,45.295876,14.276954,180.34,NaN,,5.06,25.806452,269.04,17 / 19,332041,2021-12-05 19:42:15:868
0.1676,-6.4885,-0.1939,1.0066,-9.3784,-2.6835,-0.0657,2.5188,2.9661,-0.1658,-0.067,-0.0587,0.0,19.68,40.68,17.22,81.74,74.21,-156.96,0.0,1003.44,52.27,45.295876,14.276954,180.34,NaN,,5.06,25.806452,269.04,19 / 19,332540,2021-12-05 19:42:16:367
0.6297,-6.2395,-0.5866,0.7976,-9.2772,-3.077,-0.2205,2.5565,2.8184,-0.3839,0.1279,-0.0202,0.0,20.28,39.3,18.66,92.83,75.28,-161.16,0.0,1003.38,57.983,45.295876,14.276954,180.34,NaN,,5.06,25.806452,269.04,19 / 19,333040,2021-12-05 19:42:16:867
-0.0048,-7.3313,-1.5706,0.9479,-9.3883,-2.6703,0.8287,0.4074,0.1084,0.2771,-0.3492,-0.0489,0.0,17.16,38.46,23.22,100.34,73.21,-160.46,0.0,1003.5,48.752,45.295856,14.276947,180.23,NaN,,4.85,25.806452,250.83,17 / 18,333540,2021-12-05 19:42:17:367
2.5379,-7.8772,-6.4454,0.3572,-9.6218,-1.8611,2.1807,1.7446,-4.5843,-0.3038,-0.6687,-0.2145,0.0,20.46,40.74,16.5,101.77,78.86,-169.14,0.0,1003.32,56.225,45.295856,14.276947,180.23,NaN,,4.85,25.806452,250.83,17 / 18,334040,2021-12-05 19:42:17:867
5.0136,-8.2674,-6.6896,0.0514,-9.3681,-2.8992,-1.251,-4.2242,0.0309,0.3993,1.0045,0.331,0.0,21.18,38.22,22.26,113.77,72.8,-178.98,0.0,1003.5,55.382,45.295856,14.276958,180.18,NaN,,4.84,25.806452,283.12,17 / 18,334540,2021-12-05 19:42:18:367
1.3504,-12.048,-6.601,0.2056,-9.6847,-1.5281,2.8064,1.1371,-1.1607,-1.277,0.1792,0.2987,0.0,20.58,41.1,18.42,95.49,80.24,-159.66,0.0,1003.27,53.932,45.295856,14.276958,180.18,NaN,,4.84,25.806452,283.12,17 / 18,335041,2021-12-05 19:42:18:868
0.6297,-11.6577,0.1006,0.6681,-9.3617,-2.843,-0.0384,-2.296,2.9435,-0.0228,1.1426,0.0604,0.0,19.92,35.52,28.38,114.4,70.77,-170.41,0.0,1003.29,50.178,45.295864,14.276956,180.12,NaN,,4.82,25.806452,283.94,15 / 18,335540,2021-12-05 19:42:19:367
0.7135,-11.6529,1.2546,1.3194,-9.4158,-2.4026,0.4691,-4.9667,2.2422,0.8501,-0.3412,0.3952,0.0,9.06,34.86,35.28,115.25,68.9,-150.72,0.0,1003.45,55.104,45.295864,14.276956,180.12,NaN,,4.82,25.806452,283.94,15 / 18,336040,2021-12-05 19:42:19:867
-0.8955,-9.9865,-1.6592,0.1385,-9.1224,-3.5962,-1.0723,0.5485,2.3967,-0.3539,0.8298,0.207,0.0,13.26,29.1,40.62,151.65,68.47,-177.79,0.0,1003.27,53.621,45.295864,14.276956,180.12,NaN,,4.82,25.806452,283.94,15 / 18,336540,2021-12-05 19:42:20:367
1.2833,-5.2483,-0.1461,0.4232,-9.2916,-3.1075,0.8601,4.0434,2.9614,0.0615,-0.4029,-0.3501,0.0,9.72,33.18,37.62,147.76,71.35,-172.24,0.0,1003.83,53.144,45.295864,14.276956,180.12,NaN,,4.82,25.806452,283.94,15 / 18,337040,2021-12-05 19:42:20:867
-0.9697,-6.7112,-1.8029,-0.5479,-9.1981,-3.3563,0.4497,2.3912,2.9038,-0.7107,-0.5355,-0.3708,0.0,19.86,33.42,34.14,148.26,69.71,170.73,0.0,1003.32,56.951,45.29587,14.276948,180.02,NaN,,4.56,25.806452,347.85,16 / 17,337541,2021-12-05 19:42:21:368
0.7303,-7.3456,-2.1525,0.5531,-9.3643,-2.859,-1.5563,2.3634,2.3705,0.0309,-0.1354,-0.0801,0.0,10.14,35.82,33.72,146.36,74.88,-172.2,0.0,1003.61,52.164,45.29587,14.276948,180.02,NaN,,4.56,25.806452,347.85,16 / 17,338040,2021-12-05 19:42:21:867
-0.6776,-8.9187,-1.6281,0.1404,-9.3927,-2.8156,-0.8179,0.474,1.1875,-0.079,-0.4011,-0.3574,0.0,12.78,36.78,31.2,141.7,78.0,-173.29,0.0,1003.35,55.853,45.29588,14.276955,179.97,NaN,,4.41,19.35484,313.09,15 / 17,338540,2021-12-05 19:42:22:367
4.2618,-8.6745,-7.9681,0.7435,-9.5317,-2.1825,5.1225,-0.0813,-5.9676,0.4164,0.5225,0.0195,0.0,6.9,34.92,35.22,148.06,72.83,-169.45,0.0,1003.38,52.456,45.29588,14.276955,179.97,NaN,,4.41,19.35484,313.09,15 / 17,339040,2021-12-05 19:42:22:867
1.2833,-9.6322,-6.8668,0.2821,-9.6766,-1.5666,2.1074,2.3525,-1.0887,-1.7223,0.247,0.3543,0.0,8.82,36.18,33.48,149.16,80.66,-169.79,0.0,1003.31,52.591,45.295895,14.276943,179.92,NaN,,4.37,19.35484,298.48,15 / 18,339540,2021-12-05 19:42:23:367
-1.19,-13.1182,-2.5619,0.296,-9.2526,-3.2361,-1.4859,-3.8657,0.6742,0.0016,0.9373,0.1716,0.0,2.4,32.52,39.42,167.75,70.65,-174.77,0.0,1003.26,52.151,45.295895,14.276943,179.92,NaN,,4.37,19.35484,298.48,15 / 18,340040,2021-12-05 19:42:23:867
1.7598,-9.0839,1.5611,0.9635,-9.3619,-2.7562,0.2361,-2.1306,4.449,0.5666,-0.8843,-0.0453,0.0,0.48,37.44,34.92,150.63,72.68,-160.73,0.0,1003.19,51.82,45.2959,14.276926,179.87,NaN,,4.27,19.35484,329.32,15 / 17,340540,2021-12-05 19:42:24:367
0.2658,-8.7128,-1.2546,0.4194,-9.2798,-3.1433,-0.3117,-2.4306,0.8304,0.0083,0.5506,0.0806,0.0,0.54,34.68,36.3,165.77,70.04,-172.88,0.0,1003.26,56.083,45.2959,14.276926,179.87,NaN,,4.27,19.35484,329.32,15 / 17,341040,2021-12-05 19:42:24:867
1.2666,-6.5579,-0.5004,0.8114,-9.5139,-2.2356,0.4552,2.956,1.7352,-0.0082,-0.5709,-0.1876,0.0,-4.56,38.7,30.42,163.51,74.25,-160.32,0.0,1003.28,52.362,45.29591,14.276916,179.82,NaN,,4.24,19.35484,23.56,16 / 17,341540,2021-12-05 19:42:25:367
1.6305,-5.751,-0.7087,0.251,-9.2991,-3.1038,0.6038,3.6055,2.3185,-0.5665,0.3692,-0.1106,0.0,5.94,36.06,29.88,157.85,75.82,-176.04,0.0,1003.3,59.197,45.29591,14.276916,179.82,NaN,,4.24,19.35484,23.56,16 / 17,342040,2021-12-05 19:42:25:867
0.3903,-6.2538,-2.2674,0.9315,-9.4804,-2.329,0.0382,1.7373,0.4231,0.1445,0.1536,0.0635,0.0,-0.84,34.38,29.28,150.92,75.18,-158.2,0.0,1003.74,50.738,45.29592,14.27692,179.77,NaN,,4.19,19.35484,352.45,16 / 17,342540,2021-12-05 19:42:26:367
0.8667,-8.9785,-5.5978,0.1266,-9.6481,-1.7515,0.7401,0.6696,-3.8463,-0.021,-0.8116,-0.2456,0.0,8.22,34.38,27.72,154.35,79.68,-175.86,0.0,1003.16,55.8,45.29592,14.27692,179.77,NaN,,4.19,19.35484,352.45,16 / 17,343041,2021-12-05 19:42:26:868
3.3352,-9.6848,-7.3959,0.1875,-9.4924,-2.4556,-0.1085,-5.3162,-2.5868,0.8287,0.1933,0.1172,0.0,3.36,31.5,30.66,166.12,75.46,-175.63,0.0,1003.34,52.331,45.295933,14.276922,179.72,NaN,,4.15,19.35484,322.87,15 / 18,343540,2021-12-05 19:42:27:367
-1.4557,-15.7304,-4.8963,0.0404,-9.7234,-1.2745,1.2884,4.523,-2.7838,-1.7736,0.6068,0.5583,0.0,3.96,32.76,27.06,154.11,79.96,-168.18,0.0,1003.34,50.188,45.295933,14.276922,179.72,NaN,,4.15,19.35484,322.87,15 / 18,344040,2021-12-05 19:42:27:867
-0.3615,-12.0432,-0.8763,0.2943,-9.4692,-2.5333,-0.5337,-5.0544,-1.2832,0.1574,0.8072,0.2315,0.0,5.34,26.64,32.64,160.16,71.81,-174.64,0.0,1003.35,51.099,45.295944,14.276909,179.68,NaN,,4.09,19.35484,325.58,14 / 19,344541,2021-12-05 19:42:28:368
-1.2953,-14.9068,-1.6951,0.4427,-9.6337,-1.7794,-1.738,-5.2731,0.0843,0.4121,-0.5221,-0.0208,0.0,-1.26,29.76,31.08,162.1,76.44,-164.73,0.0,1003.5,53.129,45.295944,14.276909,179.68,NaN,,4.09,19.35484,325.58,14 / 19,345040,2021-12-05 19:42:28:867
-0.522,-10.8724,-0.7326,0.0918,-9.3752,-2.8753,0.0854,2.5012,2.4012,-0.3289,1.0051,0.1569,0.0,2.34,28.02,33.42,172.52,72.94,-178.17,0.0,1003.26,58.676,45.295956,14.276898,179.63,NaN,,4.07,19.35484,9.94,16 / 18,345540,2021-12-05 19:42:29:367
1.2043,-5.1932,-0.8212,0.3481,-9.6888,-1.475,-0.2691,5.427,0.5604,0.4121,-0.7805,-0.4093,0.0,-3.6,34.92,29.1,173.25,81.11,-166.72,0.0,1004.13,56.032,45.295956,14.276898,179.63,NaN,,4.07,19.35484,9.94,16 / 18,346040,2021-12-05 19:42:29:867
0.0599,-7.53,-1.5635,0.2224,-9.4505,-2.6095,0.551,2.7058,1.7667,-0.8133,0.4388,-0.1528,0.0,0.84,32.34,33.66,170.82,74.51,-175.13,0.0,1003.24,57.503,45.295967,14.2769,179.58,NaN,,4.21,19.35484,21.4,15 / 17,346540,2021-12-05 19:42:30:367
0.7135,-8.2219,-1.9489,1.638,-9.3667,-2.3982,-0.7354,3.7976,1.8044,0.1458,-0.0462,-0.2548,0.0,-10.68,31.56,31.68,167.73,73.32,-152.58,0.0,1003.88,51.911,45.295967,14.2769,179.58,NaN,,4.21,19.35484,21.4,15 / 17,347040,2021-12-05 19:42:30:867
-1.6353,-11.4135,-7.4725,1.2223,-9.4289,-2.4024,-2.8576,-1.9846,-5.0701,-1.1762,-0.3217,0.7171,0.0,-8.34,34.08,30.48,124.64,80.85,-118.36,0.0,1003.32,54.924,45.295982,14.276907,179.53,NaN,,4.3,19.35484,348.55,15 / 17,347540,2021-12-05 19:42:31:367
-1.7502,-13.7791,-1.7909,0.4146,-9.4998,-2.3984,-2.0379,-2.6967,-4.2313,1.1531,0.3063,0.1545,0.0,-8.64,31.2,34.02,186.69,75.63,-170.19,0.0,1003.4,55.346,45.295982,14.276907,179.53,NaN,,4.3,19.35484,348.55,15 / 17,348040,2021-12-05 19:42:31:867
-0.8619,-12.2252,1.9849,0.9677,-9.716,-0.9129,-2.5527,-2.8037,1.4205,0.5581,-0.5153,-0.1577,0.0,-5.4,36.6,28.62,167.63,78.92,-157.81,0.0,1003.18,55.909,45.296,14.276908,179.49,NaN,,4.3,19.35484,19.83,15 / 18,348540,2021-12-05 19:42:32:367
0.7997,-8.3895,-0.4405,1.1355,-9.2648,-3.0073,-0.3358,0.8753,2.5667,-0.2257,0.707,0.1569,0.0,-1.98,31.2,33.24,153.55,70.87,-159.31,0.0,1003.22,56.369,45.296,14.276908,179.49,NaN,,4.3,19.35484,19.83,15 / 18,349040,2021-12-05 19:42:32:867
1.4246,-8.7152,1.6712,1.565,-9.5084,-1.8195,-0.205,4.605,1.6711,0.2087,-0.6503,-0.0508,0.0,-8.4,33.54,24.18,146.31,75.83,-139.3,0.0,1003.64,56.063,45.296017,14.276914,179.44,NaN,,4.33,19.35484,21.18,15 / 17,349540,2021-12-05 19:42:33:367
0.4477,-5.8372,-1.3504,0.9586,-9.3855,-2.6763,-1.5237,2.3464,1.3523,-0.3735,0.517,0.1032,0.0,-3.9,32.64,28.5,161.39,73.15,-160.29,0.0,1003.36,58.76,45.296017,14.276914,179.44,NaN,,4.33,19.35484,21.18,15 / 17,350040,2021-12-05 19:42:33:867
1.5371,-9.1389,-2.7175,1.1085,-9.3952,-2.5828,-0.8116,3.479,0.878,-0.134,0.9788,0.24,0.0,-9.84,32.88,27.24,183.73,76.12,-162.27,0.0,1004.18,54.887,45.29603,14.276923,179.4,NaN,,4.3,19.35484,4.02,15 / 17,350541,2021-12-05 19:42:34:368
-1.5036,-9.965,-7.0056,0.0778,-9.6212,-1.8963,-1.5814,-0.3437,-5.1094,-0.4364,0.1664,0.4905,0.0,-4.44,33.42,25.5,188.65,78.84,-177.65,0.0,1003.07,58.688,45.29603,14.276923,179.4,NaN,,4.3,19.35484,4.02,15 / 17,351040,2021-12-05 19:42:34:867
6.6872,-10.8341,-6.8644,0.332,-9.5178,-2.3392,1.1788,-2.0083,-3.644,0.5746,0.2641,-0.0263,0.0,-9.18,28.44,29.46,192.21,76.06,-171.92,0.0,1003.45,52.194,45.29603,14.276923,179.4,NaN,,4.3,19.35484,4.02,15 / 17,351540,2021-12-05 19:42:35:367
0.9074,-16.0225,-5.4518,0.0177,-9.7999,-0.3623,0.9903,-4.8387,-2.02,1.3101,-0.2802,0.2272,0.0,-7.62,34.14,24.36,196.46,87.88,-177.21,0.0,1003.14,50.452,45.29603,14.276923,179.4,NaN,,4.3,19.35484,4.02,15 / 17,352041,2021-12-05 19:42:35:868
1.3288,-13.3385,-2.9761,0.7398,-9.3362,-2.9084,-0.9481,-1.8786,0.8853,-0.164,0.4614,-0.0184,0.0,-9.96,29.4,30.72,185.3,72.18,-165.73,0.0,1003.26,52.985,45.296043,14.276927,179.31,NaN,,4.3,19.35484,15.93,16 / 18,352540,2021-12-05 19:42:36:367
0.9266,-10.0751,1.937,0.8345,-9.6983,-1.1904,-2.295,-4.1909,1.9733,0.1732,0.0497,0.1979,0.0,-16.26,35.22,21.9,181.25,81.47,-144.97,0.0,1003.41,55.14,45.296043,14.276927,179.31,NaN,,4.3,19.35484,15.93,16 / 18,353041,2021-12-05 19:42:36:868
0.4382,-5.8684,-0.9721,1.4551,-9.0716,-3.4292,-1.1462,2.8417,3.9464,-0.1053,1.1279,0.2724,0.0,-20.88,30.12,27.24,204.61,67.67,-157.01,0.0,1003.25,59.838,45.29606,14.276931,179.27,NaN,,4.34,19.35484,10.51,16 / 18,353540,2021-12-05 19:42:37:367
0.2299,-5.2004,-0.6441,1.7961,-9.5456,-1.3512,-1.5663,4.3452,0.7072,0.2288,-0.1109,0.116,0.0,-27.6,34.2,10.14,204.02,76.75,-126.95,0.0,1003.5,51.253,45.29606,14.276931,179.27,NaN,,4.34,19.35484,10.51,16 / 18,354040,2021-12-05 19:42:37:867
-0.0838,-6.4262,-2.1453,0.6603,-9.6099,-1.8396,-1.2349,0.5811,1.0112,0.4127,0.3906,0.1857,0.0,-23.1,39.18,11.46,240.88,78.5,-160.26,0.0,1003.42,52.228,45.29608,14.276929,179.23,NaN,,4.3,12.903226,21.45,16 / 17,354540,2021-12-05 19:42:38:367
5.5715,-8.8325,-2.1453,0.231,-9.6284,-1.8469,4.9622,1.8254,-3.7534,-0.0302,0.3894,0.1252,0.0,-24.12,40.2,4.98,269.5,79.06,-172.87,0.0,1003.6,49.716,45.29608,14.276929,179.23,NaN,,4.3,12.903226,21.45,16 / 17,355040,2021-12-05 19:42:38:867
1.2139,-8.1214,-7.2187,0.6253,-9.7549,-0.7877,2.8297,-7.8765,-4.743,0.3089,0.1798,-0.2627,0.0,-23.16,40.08,1.92,235.15,84.11,-141.56,0.0,1003.37,47.346,45.296085,14.276934,179.19,NaN,,4.28,12.903226,71.59,16 / 17,355541,2021-12-05 19:42:39:368
-0.8811,-13.6737,0.2753,0.2379,-9.6443,-1.7611,-2.1797,-4.5179,-4.3515,0.1604,0.2654,0.2883,0.0,-23.7,39.48,6.3,265.17,79.56,-172.31,0.0,1003.2,52.182,45.296085,14.276934,179.19,NaN,,4.28,12.903226,71.59,16 / 17,356040,2021-12-05 19:42:39:867
-1.0439,-13.3816,-0.079,0.0641,-9.6378,-1.8106,-1.108,-3.7438,1.7316,0.2691,-0.3388,-0.0508,0.0,-22.86,40.8,7.32,269.75,79.35,-177.97,0.0,1003.4,53.838,45.2961,14.276961,179.15,NaN,,4.4,12.903226,118.11,18 / 19,356540,2021-12-05 19:42:40:367
-0.9098,-9.0767,-0.9769,-0.0268,-9.3229,-3.0418,-0.883,0.2462,2.0649,-0.0247,-0.0169,-0.2908,0.0,-23.04,38.16,14.94,264.37,71.93,179.49,0.0,1003.09,54.107,45.2961,14.276961,179.15,NaN,,4.4,12.903226,118.11,18 / 19,357040,2021-12-05 19:42:40:867
0.2275,-5.4996,-1.3815,-0.0625,-9.4118,-2.7538,0.6371,3.7853,1.7841,-0.1285,-0.4652,-0.2157,0.0,-23.82,38.46,15.24,262.92,75.03,178.92,0.0,1003.46,51.309,45.296097,14.27699,179.1,NaN,,4.59,12.903226,105.5,17 / 18,357540,2021-12-05 19:42:41:367
